# ccx tau_xx tau_yy tau_zz
1.28656 -6.31425 -0.000145069 0
1.29779 -6.30651 -0.000143453 0
1.30903 -6.29883 -0.000141898 0
1.32026 -6.29126 -0.000140355 0
1.3315 -6.28374 -0.000138856 0
1.34273 -6.27633 -0.000137373 0
1.35397 -6.26897 -0.000135923 0
1.3652 -6.26172 -0.000134491 0
1.37644 -6.25451 -0.000133095 0
1.38767 -6.24741 -0.000131706 0
1.39891 -6.24035 -0.000130353 0
1.41014 -6.2334 -0.000129021 0
1.42138 -6.22648 -0.000127727 0
1.43262 -6.21967 -0.000126442 0
1.44385 -6.21289 -0.000125205 0
1.45509 -6.20622 -0.000123973 0
1.46632 -6.19957 -0.000122784 0
1.47756 -6.19302 -0.000121591 0
1.48879 -6.1865 -0.000120441 0
1.50003 -6.18007 -0.000119289 0
1.51126 -6.17368 -0.000118173 0
1.5225 -6.16737 -0.000117064 0
1.53373 -6.16109 -0.000115986 0
1.54497 -6.1549 -0.000114906 0
1.5562 -6.14874 -0.000113859 0
1.56744 -6.14267 -0.000112813 0
1.57867 -6.13662 -0.000111809 0
1.58991 -6.13065 -0.000110804 0
1.60115 -6.12471 -0.000109841 0
1.61238 -6.11885 -0.000108865 0
1.62362 -6.11301 -0.000107933 0
1.63485 -6.10725 -0.000106988 0
1.64609 -6.10151 -0.000106086 0
1.65732 -6.09585 -0.00010517 0
1.66856 -6.09021 -0.000104294 0
1.67979 -6.08464 -0.000103412 0
1.69103 -6.07909 -0.000102567 0
1.70226 -6.07362 -0.000101706 0
1.7135 -6.06817 -0.000100887 0
1.72473 -6.06278 -0.000100053 0
1.73597 -6.05741 -9.92649e-05 0
1.7472 -6.05212 -9.84625e-05 0
1.75844 -6.04683 -9.77055e-05 0
1.76968 -6.04162 -9.69306e-05 0
1.78091 -6.03642 -9.62021e-05 0
1.79215 -6.03129 -9.5454e-05 0
1.80338 -6.02616 -9.47563e-05 0
1.81462 -6.02111 -9.40369e-05 0
1.82585 -6.01606 -9.33711e-05 0
1.83709 -6.01108 -9.26873e-05 0
1.84832 -6.00611 -9.20627e-05 0
1.85956 -6.00119 -9.14287e-05 0
1.87079 -5.9963 -9.0817e-05 0
1.88203 -5.99143 -9.0331e-05 0
1.89326 -5.98663 -8.95706e-05 0
1.9045 -5.98176 -8.96903e-05 0
1.91573 -5.97712 -8.78919e-05 0
1.92697 -5.97211 -9.07277e-05 0
1.93821 -5.96787 -8.35464e-05 0
1.94944 -5.9622 -9.86607e-05 0
1.96068 -5.95922 -6.46649e-05 0
1.97191 -5.95139 -0.00014414 0
1.98315 -5.95147 2.68774e-05 0
1.99438 -5.94048 -0.000290629 0
