# ccx y+
0.971966 0.0170753
0.983202 0.0170264
0.994437 0.0169783
1.00567 0.0169308
1.01691 0.016884
1.02814 0.0168378
1.03938 0.0167923
1.05061 0.0167474
1.06185 0.0167031
1.07308 0.0166593
1.08432 0.0166161
1.09555 0.0165735
1.10679 0.0165314
1.11803 0.0164899
1.12926 0.0164489
1.1405 0.0164084
1.15173 0.0163683
1.16297 0.0163288
1.1742 0.0162898
1.18544 0.0162512
1.19667 0.016213
1.20791 0.0161753
1.21914 0.0161381
1.23038 0.0161012
1.24161 0.0160648
1.25285 0.0160288
1.26409 0.0159932
1.27532 0.015958
1.28656 0.0159232
1.29779 0.0158888
1.30903 0.0158547
1.32026 0.015821
1.3315 0.0157876
1.34273 0.0157546
1.35397 0.015722
1.3652 0.0156897
1.37644 0.0156577
1.38767 0.015626
1.39891 0.0155946
1.41014 0.0155636
1.42138 0.0155329
1.43262 0.0155025
1.44385 0.0154723
1.45509 0.0154425
1.46632 0.0154129
1.47756 0.0153837
1.48879 0.0153547
1.50003 0.015326
1.51126 0.0152975
1.5225 0.0152693
1.53373 0.0152414
1.54497 0.0152137
1.5562 0.0151863
1.56744 0.0151591
1.57867 0.0151321
1.58991 0.0151054
1.60115 0.0150789
1.61238 0.0150527
1.62362 0.0150267
1.63485 0.0150009
1.64609 0.0149753
1.65732 0.0149499
1.66856 0.0149248
1.67979 0.0148998
1.69103 0.0148751
1.70226 0.0148506
1.7135 0.0148262
1.72473 0.0148021
1.73597 0.0147781
1.7472 0.0147544
1.75844 0.0147308
1.76968 0.0147074
1.78091 0.0146842
1.79215 0.0146611
1.80338 0.0146382
1.81462 0.0146155
1.82585 0.014593
1.83709 0.0145706
1.84832 0.0145484
1.85956 0.0145263
1.87079 0.0145044
1.88203 0.0144826
1.89326 0.0144609
1.9045 0.0144394
1.91573 0.014418
1.92697 0.0143966
1.93821 0.014375
1.94944 0.0143543
1.96068 0.0143337
1.97191 0.0142996
1.98315 0.0143185
1.99438 0.0142584
