# ccx tau_xx tau_yy tau_zz
0.461356 -1.05517 -3.27839e-07 0
0.465415 -1.05057 -3.23558e-07 0
0.469519 -1.04597 -3.19324e-07 0
0.473667 -1.04139 -3.15137e-07 0
0.477861 -1.03682 -3.10997e-07 0
0.4821 -1.03226 -3.06904e-07 0
0.486385 -1.02771 -3.02856e-07 0
0.490716 -1.02318 -2.98853e-07 0
0.495095 -1.01865 -2.94896e-07 0
0.499521 -1.01414 -2.90984e-07 0
0.503995 -1.00963 -2.87117e-07 0
0.508518 -1.00514 -2.83294e-07 0
0.51309 -1.00066 -2.79514e-07 0
0.517712 -0.996196 -2.75778e-07 0
0.522384 -0.991741 -2.72086e-07 0
0.527107 -0.987297 -2.68436e-07 0
0.531881 -0.982865 -2.64828e-07 0
0.536707 -0.978445 -2.61263e-07 0
0.541586 -0.974038 -2.5774e-07 0
0.546518 -0.969642 -2.54258e-07 0
0.551503 -0.965259 -2.50817e-07 0
0.556542 -0.960889 -2.47417e-07 0
0.561636 -0.956531 -2.44057e-07 0
0.566786 -0.952185 -2.40737e-07 0
0.571991 -0.947852 -2.37457e-07 0
0.577253 -0.943531 -2.34216e-07 0
0.582572 -0.939224 -2.31014e-07 0
0.587949 -0.934929 -2.27851e-07 0
0.593385 -0.930646 -2.24726e-07 0
0.59888 -0.926377 -2.21639e-07 0
0.604434 -0.922121 -2.1859e-07 0
0.610048 -0.917877 -2.15578e-07 0
0.615724 -0.913647 -2.12602e-07 0
0.621462 -0.90943 -2.09664e-07 0
0.627261 -0.905225 -2.06761e-07 0
0.633124 -0.901034 -2.03895e-07 0
0.639051 -0.896857 -2.01063e-07 0
0.645042 -0.892692 -1.98267e-07 0
0.651098 -0.888541 -1.95506e-07 0
0.657219 -0.884403 -1.9278e-07 0
0.663408 -0.880279 -1.90087e-07 0
0.669664 -0.876168 -1.87429e-07 0
0.675987 -0.87207 -1.84803e-07 0
0.68238 -0.867986 -1.82211e-07 0
0.688842 -0.863916 -1.79652e-07 0
0.695374 -0.859859 -1.77125e-07 0
0.701977 -0.855816 -1.74631e-07 0
0.708652 -0.851786 -1.72168e-07 0
0.715399 -0.847771 -1.69736e-07 0
0.72222 -0.843768 -1.67336e-07 0
0.729115 -0.83978 -1.64967e-07 0
0.736085 -0.835805 -1.62628e-07 0
0.74313 -0.831845 -1.6032e-07 0
0.750252 -0.827898 -1.58041e-07 0
0.757452 -0.823964 -1.55792e-07 0
0.76473 -0.820045 -1.53572e-07 0
0.772087 -0.81614 -1.51381e-07 0
0.779524 -0.812248 -1.49218e-07 0
0.787042 -0.808371 -1.47084e-07 0
0.794641 -0.804507 -1.44978e-07 0
0.802323 -0.800657 -1.42899e-07 0
0.810089 -0.796822 -1.40848e-07 0
0.817939 -0.793 -1.38824e-07 0
0.825874 -0.789193 -1.36827e-07 0
0.833896 -0.785399 -1.34856e-07 0
0.842004 -0.781619 -1.32911e-07 0
0.850201 -0.777854 -1.30992e-07 0
0.858487 -0.774102 -1.29099e-07 0
0.866863 -0.770365 -1.2723e-07 0
0.87533 -0.766642 -1.25386e-07 0
0.883889 -0.762932 -1.23566e-07 0
0.892542 -0.759237 -1.21772e-07 0
0.901288 -0.755556 -1.19997e-07 0
0.910129 -0.75189 -1.18209e-07 0
0.919066 -0.74824 -1.16571e-07 0
0.928101 -0.744596 -1.14944e-07 0
0.93826 -0.740562 -1.12957e-07 0
0.949496 -0.736186 -1.10847e-07 0
