# ccx y+
0.901288 3.07148
0.910129 3.06391
0.919066 3.05636
0.928101 3.0488
0.93826 3.04042
0.949496 3.03129
0.960731 3.02231
0.971966 3.01345
0.983202 3.00471
0.994437 2.9961
1.00567 2.98761
1.01691 2.97924
1.02814 2.97099
1.03938 2.96285
1.05061 2.95481
1.06185 2.94689
1.07308 2.93907
1.08432 2.93136
1.09555 2.92374
1.10679 2.91622
1.11803 2.9088
1.12926 2.90148
1.1405 2.89424
1.15173 2.88709
1.16297 2.88003
1.1742 2.87306
1.18544 2.86617
1.19667 2.85936
1.20791 2.85263
1.21914 2.84598
1.23038 2.83941
1.24161 2.83291
1.25285 2.82649
1.26409 2.82014
1.27532 2.81386
1.28656 2.80764
1.29779 2.8015
1.30903 2.79542
1.32026 2.78941
1.3315 2.78347
1.34273 2.77758
1.35397 2.77176
1.3652 2.766
1.37644 2.76029
1.38767 2.75465
1.39891 2.74906
1.41014 2.74353
1.42138 2.73806
1.43262 2.73263
1.44385 2.72727
1.45509 2.72195
1.46632 2.71669
1.47756 2.71147
1.48879 2.70631
1.50003 2.70119
1.51126 2.69612
1.5225 2.6911
1.53373 2.68613
1.54497 2.6812
1.5562 2.67631
1.56744 2.67147
1.57867 2.66667
1.58991 2.66192
1.60115 2.65721
1.61238 2.65254
1.62362 2.6479
1.63485 2.64331
1.64609 2.63876
1.65732 2.63425
1.66856 2.62977
1.67979 2.62533
1.69103 2.62093
1.70226 2.61656
1.7135 2.61223
1.72473 2.60794
1.73597 2.60367
1.7472 2.59945
1.75844 2.59525
1.76968 2.59109
1.78091 2.58696
1.79215 2.58286
1.80338 2.57879
1.81462 2.57475
1.82585 2.57074
1.83709 2.56675
1.84832 2.5628
1.85956 2.55887
1.87079 2.55496
1.88203 2.55108
1.89326 2.54722
1.9045 2.54337
1.91573 2.53954
1.92697 2.53572
1.93821 2.53186
1.94944 2.52803
1.96068 2.52448
1.97191 2.51821
1.98315 2.52101
1.99438 2.51149
