# ccx tau_xx tau_yy tau_zz
0.561636 -0.95662 -3.9609e-06 0
0.566786 -0.952274 -3.90702e-06 0
0.571991 -0.94794 -3.85378e-06 0
0.577253 -0.943618 -3.80119e-06 0
0.582572 -0.93931 -3.74922e-06 0
0.587949 -0.935014 -3.69788e-06 0
0.593385 -0.930731 -3.64717e-06 0
0.59888 -0.926461 -3.59707e-06 0
0.604434 -0.922204 -3.54758e-06 0
0.610048 -0.91796 -3.49869e-06 0
0.615724 -0.913729 -3.45041e-06 0
0.621462 -0.909511 -3.40271e-06 0
0.627261 -0.905306 -3.35561e-06 0
0.633124 -0.901114 -3.30908e-06 0
0.639051 -0.896935 -3.26313e-06 0
0.645042 -0.89277 -3.21776e-06 0
0.651098 -0.888618 -3.17295e-06 0
0.657219 -0.88448 -3.12869e-06 0
0.663408 -0.880355 -3.085e-06 0
0.669664 -0.876243 -3.04185e-06 0
0.675987 -0.872145 -2.99924e-06 0
0.68238 -0.86806 -2.95718e-06 0
0.688842 -0.863989 -2.91564e-06 0
0.695374 -0.859931 -2.87463e-06 0
0.701977 -0.855888 -2.83415e-06 0
0.708652 -0.851857 -2.79418e-06 0
0.715399 -0.847841 -2.75472e-06 0
0.72222 -0.843838 -2.71577e-06 0
0.729115 -0.839849 -2.67731e-06 0
0.736085 -0.835874 -2.63936e-06 0
0.74313 -0.831912 -2.60189e-06 0
0.750252 -0.827964 -2.56491e-06 0
0.757452 -0.824031 -2.52841e-06 0
0.76473 -0.820111 -2.49238e-06 0
0.772087 -0.816204 -2.45682e-06 0
0.779524 -0.812312 -2.42172e-06 0
0.787042 -0.808434 -2.38709e-06 0
0.794641 -0.80457 -2.35291e-06 0
0.802323 -0.800719 -2.31918e-06 0
0.810089 -0.796883 -2.28589e-06 0
0.817939 -0.793061 -2.25304e-06 0
0.825874 -0.789253 -2.22063e-06 0
0.833896 -0.785458 -2.18864e-06 0
0.842004 -0.781678 -2.15708e-06 0
0.850201 -0.777912 -2.12594e-06 0
0.858487 -0.77416 -2.09521e-06 0
0.866863 -0.770422 -2.06488e-06 0
0.87533 -0.766698 -2.03496e-06 0
0.883889 -0.762988 -2.00541e-06 0
0.892542 -0.759292 -1.9763e-06 0
0.901288 -0.75561 -1.94751e-06 0
0.910129 -0.751943 -1.91845e-06 0
0.919066 -0.748292 -1.89178e-06 0
0.928101 -0.744648 -1.86586e-06 0
