# ccx tau_xx tau_yy tau_zz
1.82585 -5.88762 -0.00011106 0
1.83709 -5.88271 -0.000110172 0
1.84832 -5.87785 -0.000109548 0
1.85956 -5.87299 -0.000108697 0
1.87079 -5.86822 -0.000108168 0
1.88203 -5.8634 -0.000107357 0
1.89326 -5.85872 -0.000106865 0
1.9045 -5.8539 -0.000106414 0
1.91573 -5.84937 -0.00010539 0
1.92697 -5.84439 -0.000106969 0
1.93821 -5.84026 -0.000101655 0
1.94944 -5.83458 -0.000114896 0
1.96068 -5.83186 -7.6731e-05 0
1.97191 -5.82341 -0.000262495 0
1.98315 -5.82608 0.00154482 0
1.99438 -5.81037 -0.0222854 0
