# ccx tau_xx tau_yy tau_zz
1.65732 -6.0444 -1.41766e-07 0
1.66856 -6.03886 -1.40535e-07 0
1.67979 -6.03341 -1.39395e-07 0
1.69103 -6.02796 -1.38202e-07 0
1.70226 -6.02259 -1.37136e-07 0
1.7135 -6.01723 -1.35968e-07 0
1.72473 -6.01196 -1.3493e-07 0
1.73597 -6.00667 -1.33771e-07 0
1.7472 -6.00149 -1.32803e-07 0
1.75844 -5.99628 -1.31682e-07 0
1.76968 -5.99119 -1.30769e-07 0
1.78091 -5.98605 -1.29637e-07 0
1.79215 -5.98105 -1.2878e-07 0
1.80338 -5.97598 -1.27676e-07 0
1.81462 -5.97106 -1.2691e-07 0
1.82585 -5.96605 -1.25812e-07 0
1.83709 -5.96122 -1.25101e-07 0
1.84832 -5.95626 -1.24016e-07 0
1.85956 -5.95152 -1.23394e-07 0
1.87079 -5.94661 -1.22402e-07 0
1.88203 -5.94194 -1.21756e-07 0
1.89326 -5.93709 -1.21123e-07 0
1.9045 -5.93247 -1.19877e-07 0
1.91573 -5.92771 -1.20949e-07 0
1.92697 -5.923 -1.16624e-07 0
1.93821 -5.9186 -1.2484e-07 0
1.94944 -5.91321 -1.07053e-07 0
1.96068 -5.91027 -1.38223e-07 0
1.97191 -5.90231 -8.42265e-08 0
1.98315 -5.90384 -1.16774e-07 0
1.99438 -5.89289 -1.45148e-07 0
