# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
12.15         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560498e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.16         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560483e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.17         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560468e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.18         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560453e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.19         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560438e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.2          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560423e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.21         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560408e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.22         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560393e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.23         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560379e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.24         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560364e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.25         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560349e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.26         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560334e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.27         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560319e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.28         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560304e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.29         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560290e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.3          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560275e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.31         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560260e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.32         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560246e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.33         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560231e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.34         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560216e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.35         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560202e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.36         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560187e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.37         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560173e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.38         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560158e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.39         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560144e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.4          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560129e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.41         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560115e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.42         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560100e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.43         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560086e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.44         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560071e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.45         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560057e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.46         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560043e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.47         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560028e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.48         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560014e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.49         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.560000e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.5          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559986e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.51         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559971e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.52         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559957e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.53         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559943e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.54         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559929e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.55         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559915e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.56         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559900e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.57         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559886e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.58         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559872e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.59         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559858e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.6          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559844e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.61         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559830e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.62         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559816e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.63         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559802e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.64         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559788e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.65         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559774e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.66         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559760e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.67         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559747e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.68         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559733e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.69         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559719e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.7          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559705e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.71         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559691e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.72         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559677e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.73         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559664e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.74         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559650e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.75         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559636e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.76         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559623e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.77         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559609e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.78         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559595e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.79         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559582e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.8          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559568e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.81         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559554e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.82         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559541e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.83         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559527e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.84         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559514e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.85         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559500e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.86         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559487e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.87         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559473e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.88         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559460e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.89         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559447e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.9          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559433e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.91         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559420e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.92         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559406e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.93         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559393e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.94         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559380e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.95         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559366e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.96         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559353e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.97         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559340e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.98         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559327e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
12.99         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559313e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13            	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559300e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.01         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559287e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.02         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559274e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.03         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559261e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.04         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559248e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.05         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559235e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.06         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559222e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.07         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559208e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.08         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559195e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.09         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559182e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.1          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559169e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.11         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559156e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.12         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559143e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.13         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559131e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.14         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559118e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.15         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559105e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.16         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559092e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.17         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559079e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.18         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559066e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.19         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559053e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.2          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559040e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.21         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559028e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.22         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559015e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.23         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.559002e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.24         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558989e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.25         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558977e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.26         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558964e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.27         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558951e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.28         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558939e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.29         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558926e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.3          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558914e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.31         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558901e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.32         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558888e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.33         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558876e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.34         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558863e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.35         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558851e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.36         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558838e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.37         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558826e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.38         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558813e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.39         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558801e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.4          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558788e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.41         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558776e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.42         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558764e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.43         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558751e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.44         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558739e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.45         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558727e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.46         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558714e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.47         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558702e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.48         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558690e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.49         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558677e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.5          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558665e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.51         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558653e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.52         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558641e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.53         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558628e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.54         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558616e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.55         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558604e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.56         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558592e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.57         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558580e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.58         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558568e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.59         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558556e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.6          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558544e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.61         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558532e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.62         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558520e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.63         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558508e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.64         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558496e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.65         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558484e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.66         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558472e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.67         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558460e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.68         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558448e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.69         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558436e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.7          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558424e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.71         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558412e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.72         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558400e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.73         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558388e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.74         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558376e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.75         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558365e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.76         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558353e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.77         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558341e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.78         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558329e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.79         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558318e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.8          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558306e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.81         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558294e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.82         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558282e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.83         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558271e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.84         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558259e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.85         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558247e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
13.86         	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.558236e+01	(-5.986152e-04 2.778379e-07 5.000000e-02)
